"use_type_path";"attribute_name";"value_name"
"Farming/Fruit trees (non-citrus)/VIÑA";"Variedad/ Especie/ Tipo";"SUGRAFORTYTHREE"
"Farming/Fruit trees (non-citrus)/VIÑA";"Variedad/ Especie/ Tipo";"SUGRAFOURTEEN"
"Farming/Fruit trees (non-citrus)/VIÑA";"Variedad/ Especie/ Tipo";"SUGRANINETEEN"
"Farming/Fruit trees (non-citrus)/VIÑA";"Variedad/ Especie/ Tipo";"SUGRAONE"
"Farming/Fruit trees (non-citrus)/VIÑA";"Variedad/ Especie/ Tipo";"SUGRASIXTEEN"
"Farming/Fruit trees (non-citrus)/VIÑA";"Variedad/ Especie/ Tipo";"SUGRATHIRTEEN"
"Farming/Fruit trees (non-citrus)/VIÑA";"Variedad/ Especie/ Tipo";"SUGRATHIRTYEIGHT"
"Farming/Fruit trees (non-citrus)/VIÑA";"Variedad/ Especie/ Tipo";"SUGRATHIRTYFIVE"
"Farming/Fruit trees (non-citrus)/VIÑA";"Variedad/ Especie/ Tipo";"SUGRATHIRTYFOUR"
"Farming/Fruit trees (non-citrus)/VIÑA";"Variedad/ Especie/ Tipo";"SUGRATHIRTYSIX"
"Farming/Fruit trees (non-citrus)/VIÑA";"Variedad/ Especie/ Tipo";"SUGRATHIRTYTWO"
"Farming/Fruit trees (non-citrus)/VIÑA";"Variedad/ Especie/ Tipo";"SULTANINA"
"Farming/Fruit trees (non-citrus)/VIÑA";"Variedad/ Especie/ Tipo";"SUMMER ROYAL"
"Farming/Fruit trees (non-citrus)/VIÑA";"Variedad/ Especie/ Tipo";"SUMOLL BLANCO"
"Farming/Fruit trees (non-citrus)/VIÑA";"Variedad/ Especie/ Tipo";"SUMOLL TINTO"
"Farming/Fruit trees (non-citrus)/VIÑA";"Variedad/ Especie/ Tipo";"SUPERIOR"
"Farming/Fruit trees (non-citrus)/VIÑA";"Variedad/ Especie/ Tipo";"SWEEET SCARLET"
"Farming/Fruit trees (non-citrus)/VIÑA";"Variedad/ Especie/ Tipo";"SYLVANER"
"Farming/Fruit trees (non-citrus)/VIÑA";"Variedad/ Especie/ Tipo";"SYRAH"
"Farming/Fruit trees (non-citrus)/VIÑA";"Variedad/ Especie/ Tipo";"TANNAT"
"Farming/Fruit trees (non-citrus)/VIÑA";"Variedad/ Especie/ Tipo";"TARDANA"
"Farming/Fruit trees (non-citrus)/VIÑA";"Variedad/ Especie/ Tipo";"TARENTUM RG"
"Farming/Fruit trees (non-citrus)/VIÑA";"Variedad/ Especie/ Tipo";"TARENTUM RS"
"Farming/Fruit trees (non-citrus)/VIÑA";"Variedad/ Especie/ Tipo";"TAWNY SEEDLESS"
"Farming/Fruit trees (non-citrus)/VIÑA";"Variedad/ Especie/ Tipo";"TEMPRANILLO"
"Farming/Fruit trees (non-citrus)/VIÑA";"Variedad/ Especie/ Tipo";"TEMPRANILLO BLANCO"
"Farming/Fruit trees (non-citrus)/VIÑA";"Variedad/ Especie/ Tipo";"TEMPRANILLO GRIS"
"Farming/Fruit trees (non-citrus)/VIÑA";"Variedad/ Especie/ Tipo";"TETA DE VACA"
"Farming/Fruit trees (non-citrus)/VIÑA";"Variedad/ Especie/ Tipo";"TG-43"
"Farming/Fruit trees (non-citrus)/VIÑA";"Variedad/ Especie/ Tipo";"TG-63"
"Farming/Fruit trees (non-citrus)/VIÑA";"Variedad/ Especie/ Tipo";"THOMPSON"
"Farming/Fruit trees (non-citrus)/VIÑA";"Variedad/ Especie/ Tipo";"THOMPSON SEEDLESS"
"Farming/Fruit trees (non-citrus)/VIÑA";"Variedad/ Especie/ Tipo";"TIJONERA"
"Farming/Fruit trees (non-citrus)/VIÑA";"Variedad/ Especie/ Tipo";"TINTA DE LOS VELEZ"
"Farming/Fruit trees (non-citrus)/VIÑA";"Variedad/ Especie/ Tipo";"TINTA DEL PAÍS"
"Farming/Fruit trees (non-citrus)/VIÑA";"Variedad/ Especie/ Tipo";"TINTA DEL TORO"
"Farming/Fruit trees (non-citrus)/VIÑA";"Variedad/ Especie/ Tipo";"TINTA FEMIA"
"Farming/Fruit trees (non-citrus)/VIÑA";"Variedad/ Especie/ Tipo";"TINTILLA"
"Farming/Fruit trees (non-citrus)/VIÑA";"Variedad/ Especie/ Tipo";"TINTILLA DE ROTA"
"Farming/Fruit trees (non-citrus)/VIÑA";"Variedad/ Especie/ Tipo";"TINTO BASTO"
"Farming/Fruit trees (non-citrus)/VIÑA";"Variedad/ Especie/ Tipo";"TINTO DE LA PAMPANA BLANCA"
"Farming/Fruit trees (non-citrus)/VIÑA";"Variedad/ Especie/ Tipo";"TINTO FINO"
"Farming/Fruit trees (non-citrus)/VIÑA";"Variedad/ Especie/ Tipo";"TINTO FRAGOSO"
"Farming/Fruit trees (non-citrus)/VIÑA";"Variedad/ Especie/ Tipo";"TINTO JEROMO"
"Farming/Fruit trees (non-citrus)/VIÑA";"Variedad/ Especie/ Tipo";"TINTO VELASCO"
"Farming/Fruit trees (non-citrus)/VIÑA";"Variedad/ Especie/ Tipo";"TINTORE"
"Farming/Fruit trees (non-citrus)/VIÑA";"Variedad/ Especie/ Tipo";"TORNEIRO"
"Farming/Fruit trees (non-citrus)/VIÑA";"Variedad/ Especie/ Tipo";"TORRONTES"
"Farming/Fruit trees (non-citrus)/VIÑA";"Variedad/ Especie/ Tipo";"TORTOSI"
"Farming/Fruit trees (non-citrus)/VIÑA";"Variedad/ Especie/ Tipo";"TORTOZONA TINTA"
"Farming/Fruit trees (non-citrus)/VIÑA";"Variedad/ Especie/ Tipo";"TORTOZÓN"
"Farming/Fruit trees (non-citrus)/VIÑA";"Variedad/ Especie/ Tipo";"TOURIGA NACIONAL"
"Farming/Fruit trees (non-citrus)/VIÑA";"Variedad/ Especie/ Tipo";"TRAMINER"
"Farming/Fruit trees (non-citrus)/VIÑA";"Variedad/ Especie/ Tipo";"TREIXADURA"
"Farming/Fruit trees (non-citrus)/VIÑA";"Variedad/ Especie/ Tipo";"TREPADELL"
"Farming/Fruit trees (non-citrus)/VIÑA";"Variedad/ Especie/ Tipo";"TREPAT"
"Farming/Fruit trees (non-citrus)/VIÑA";"Variedad/ Especie/ Tipo";"TREPAT BLANC"
"Farming/Fruit trees (non-citrus)/VIÑA";"Variedad/ Especie/ Tipo";"TRINCADEIRA"
"Farming/Fruit trees (non-citrus)/VIÑA";"Variedad/ Especie/ Tipo";"TRIVIANI RG"
"Farming/Fruit trees (non-citrus)/VIÑA";"Variedad/ Especie/ Tipo";"TRIVIANI RS"
"Farming/Fruit trees (non-citrus)/VIÑA";"Variedad/ Especie/ Tipo";"TROBAT"
"Farming/Fruit trees (non-citrus)/VIÑA";"Variedad/ Especie/ Tipo";"TURESE N"
"Farming/Fruit trees (non-citrus)/VIÑA";"Variedad/ Especie/ Tipo";"TURRUNTES"
"Farming/Fruit trees (non-citrus)/VIÑA";"Variedad/ Especie/ Tipo";"UGNI BLANC"
"Farming/Fruit trees (non-citrus)/VIÑA";"Variedad/ Especie/ Tipo";"ULL DE LLEBRE"
"Farming/Fruit trees (non-citrus)/VIÑA";"Variedad/ Especie/ Tipo";"URSI RG"
"Farming/Fruit trees (non-citrus)/VIÑA";"Variedad/ Especie/ Tipo";"URSI RS"
"Farming/Fruit trees (non-citrus)/VIÑA";"Variedad/ Especie/ Tipo";"VAAZ RS"
"Farming/Fruit trees (non-citrus)/VIÑA";"Variedad/ Especie/ Tipo";"VALENCI BLANCO"
"Farming/Fruit trees (non-citrus)/VIÑA";"Variedad/ Especie/ Tipo";"VALENCI TINTO"
"Farming/Fruit trees (non-citrus)/VIÑA";"Variedad/ Especie/ Tipo";"VALENT BLANC"
"Farming/Fruit trees (non-citrus)/VIÑA";"Variedad/ Especie/ Tipo";"VALENT NEGRE"
"Farming/Fruit trees (non-citrus)/VIÑA";"Variedad/ Especie/ Tipo";"VALLEY PEARL"
"Farming/Fruit trees (non-citrus)/VIÑA";"Variedad/ Especie/ Tipo";"VAR 2"
"Farming/Fruit trees (non-citrus)/VIÑA";"Variedad/ Especie/ Tipo";"VAR 43"
"Farming/Fruit trees (non-citrus)/VIÑA";"Variedad/ Especie/ Tipo";"VAR 46"
"Farming/Fruit trees (non-citrus)/VIÑA";"Variedad/ Especie/ Tipo";"VARO203"
"Farming/Fruit trees (non-citrus)/VIÑA";"Variedad/ Especie/ Tipo";"VARO204"
"Farming/Fruit trees (non-citrus)/VIÑA";"Variedad/ Especie/ Tipo";"VARO205"
"Farming/Fruit trees (non-citrus)/VIÑA";"Variedad/ Especie/ Tipo";"VERDEJO"
"Farming/Fruit trees (non-citrus)/VIÑA";"Variedad/ Especie/ Tipo";"VERDEJO COLORADO"
"Farming/Fruit trees (non-citrus)/VIÑA";"Variedad/ Especie/ Tipo";"VERDEJO NEGRO"
"Farming/Fruit trees (non-citrus)/VIÑA";"Variedad/ Especie/ Tipo";"VERDELLO"
"Farming/Fruit trees (non-citrus)/VIÑA";"Variedad/ Especie/ Tipo";"VERDIL"
"Farming/Fruit trees (non-citrus)/VIÑA";"Variedad/ Especie/ Tipo";"VERDONCHO"
"Farming/Fruit trees (non-citrus)/VIÑA";"Variedad/ Especie/ Tipo";"VERDOSILLA"
"Farming/Fruit trees (non-citrus)/VIÑA";"Variedad/ Especie/ Tipo";"VERMENTINO"
"Farming/Fruit trees (non-citrus)/VIÑA";"Variedad/ Especie/ Tipo";"VICTORIA"
"Farming/Fruit trees (non-citrus)/VIÑA";"Variedad/ Especie/ Tipo";"VIDADILLO"
"Farming/Fruit trees (non-citrus)/VIÑA";"Variedad/ Especie/ Tipo";"VIDOC"
"Farming/Fruit trees (non-citrus)/VIÑA";"Variedad/ Especie/ Tipo";"VIGILARUM B"
"Farming/Fruit trees (non-citrus)/VIÑA";"Variedad/ Especie/ Tipo";"VIJARIEGO BLANCO"
"Farming/Fruit trees (non-citrus)/VIÑA";"Variedad/ Especie/ Tipo";"VIJARIEGO NEGRO"
"Farming/Fruit trees (non-citrus)/VIÑA";"Variedad/ Especie/ Tipo";"VINATER BLANC"
"Farming/Fruit trees (non-citrus)/VIÑA";"Variedad/ Especie/ Tipo";"VINATER NEGRE"
"Farming/Fruit trees (non-citrus)/VIÑA";"Variedad/ Especie/ Tipo";"VINYATER"
"Farming/Fruit trees (non-citrus)/VIÑA";"Variedad/ Especie/ Tipo";"VIOGNIER"
"Farming/Fruit trees (non-citrus)/VIÑA";"Variedad/ Especie/ Tipo";"VITROBLACK 1"
"Farming/Fruit trees (non-citrus)/VIÑA";"Variedad/ Especie/ Tipo";"VIURA"
"Farming/Fruit trees (non-citrus)/VIÑA";"Variedad/ Especie/ Tipo";"VOLTIS"
"Farming/Fruit trees (non-citrus)/VIÑA";"Variedad/ Especie/ Tipo";"VOLTURNIS"
"Farming/Fruit trees (non-citrus)/VIÑA";"Variedad/ Especie/ Tipo";"WILDMUSKAT"
"Farming/Fruit trees (non-citrus)/VIÑA";"Variedad/ Especie/ Tipo";"XAFARDAN"
"Farming/Fruit trees (non-citrus)/VIÑA";"Variedad/ Especie/ Tipo";"XAREL-LO"
"Farming/Fruit trees (non-citrus)/VIÑA";"Variedad/ Especie/ Tipo";"XARELLO"
"Farming/Fruit trees (non-citrus)/VIÑA";"Variedad/ Especie/ Tipo";"XARELLO ROSADO"
"Farming/Fruit trees (non-citrus)/VIÑA";"Variedad/ Especie/ Tipo";"XURRA"
"Farming/Fruit trees (non-citrus)/VIÑA";"Variedad/ Especie/ Tipo";"ZALEMA"
"Farming/Fruit trees (non-citrus)/VIÑA";"Variedad/ Especie/ Tipo";"ZAMARRICA"
"Farming/Fruit trees (non-citrus)/VIÑA";"Variedad/ Especie/ Tipo";"ZURIELES"
"Farming/Fruit trees (non-citrus)/VIÑA";"Variedad/ Especie/ Tipo";"ZZ1"
"Farming/Fruit trees (non-citrus)/VIÑA";"Variedad/ Especie/ Tipo";"ZZ2"
"Farming/Fruit trees (non-citrus)/VIÑA";"Variedad/ Especie/ Tipo";"ZZ3"
"Farming/Fruit trees (non-citrus)/VIÑA";"Variedad/ Especie/ Tipo";"ZZ5"
"Farming/Fruit trees (non-citrus)/VIÑA";"Admisible Ayudas Asociadas";"NO"
"Farming/Fruit trees (non-citrus)/VIÑA";"Admisible Ayudas Asociadas";"SI"
"Farming/Fruit trees (non-citrus)/VIÑA";"Vinificable";"NO"
"Farming/Fruit trees (non-citrus)/VIÑA";"Vinificable";"SI"
"Farming/Fruit trees (non-citrus)/VIÑA";"Integrado";"SI"
"Farming/Orchards and Nuts/ALMENDRO";"Variedad/ Especie/ Tipo";"ABUNDANCIA"
"Farming/Orchards and Nuts/ALMENDRO";"Variedad/ Especie/ Tipo";"AGRINA"
"Farming/Orchards and Nuts/ALMENDRO";"Variedad/ Especie/ Tipo";"ALASKA"
"Farming/Orchards and Nuts/ALMENDRO";"Variedad/ Especie/ Tipo";"ALM 21"
"Farming/Orchards and Nuts/ALMENDRO";"Variedad/ Especie/ Tipo";"ALZINA"
"Farming/Orchards and Nuts/ALMENDRO";"Variedad/ Especie/ Tipo";"ANDREU"
"Farming/Orchards and Nuts/ALMENDRO";"Variedad/ Especie/ Tipo";"ANTOÑETA"
"Farming/Orchards and Nuts/ALMENDRO";"Variedad/ Especie/ Tipo";"ANXANETA"
"Farming/Orchards and Nuts/ALMENDRO";"Variedad/ Especie/ Tipo";"ARDECHOISE"
"Farming/Orchards and Nuts/ALMENDRO";"Variedad/ Especie/ Tipo";"ASPERILLA"
"Farming/Orchards and Nuts/ALMENDRO";"Variedad/ Especie/ Tipo";"ATOCHA"
"Farming/Orchards and Nuts/ALMENDRO";"Variedad/ Especie/ Tipo";"AVELLANERA GRUESA"
"Farming/Orchards and Nuts/ALMENDRO";"Variedad/ Especie/ Tipo";"AVIJOR"
"Farming/Orchards and Nuts/ALMENDRO";"Variedad/ Especie/ Tipo";"AYLES"
"Farming/Orchards and Nuts/ALMENDRO";"Variedad/ Especie/ Tipo";"AÏ"
"Farming/Orchards and Nuts/ALMENDRO";"Variedad/ Especie/ Tipo";"BALSAMEDA"
"Farming/Orchards and Nuts/ALMENDRO";"Variedad/ Especie/ Tipo";"BARBARROJA"
"Farming/Orchards and Nuts/ALMENDRO";"Variedad/ Especie/ Tipo";"BARTRE"
"Farming/Orchards and Nuts/ALMENDRO";"Variedad/ Especie/ Tipo";"BASILIA"
"Farming/Orchards and Nuts/ALMENDRO";"Variedad/ Especie/ Tipo";"BEIRITE"
"Farming/Orchards and Nuts/ALMENDRO";"Variedad/ Especie/ Tipo";"BENNETT-HICKMAN"
"Farming/Orchards and Nuts/ALMENDRO";"Variedad/ Especie/ Tipo";"BIOTA"
"Farming/Orchards and Nuts/ALMENDRO";"Variedad/ Especie/ Tipo";"BLANQUERNA"
"Farming/Orchards and Nuts/ALMENDRO";"Variedad/ Especie/ Tipo";"BLANQUILLA"
"Farming/Orchards and Nuts/ALMENDRO";"Variedad/ Especie/ Tipo";"BONIFACIO"
"Farming/Orchards and Nuts/ALMENDRO";"Variedad/ Especie/ Tipo";"BONITA"
"Farming/Orchards and Nuts/ALMENDRO";"Variedad/ Especie/ Tipo";"BORD DE SANTA MARIA"
"Farming/Orchards and Nuts/ALMENDRO";"Variedad/ Especie/ Tipo";"BORD DE SELVA"
"Farming/Orchards and Nuts/ALMENDRO";"Variedad/ Especie/ Tipo";"BORD DEL RAIGUER"
"Farming/Orchards and Nuts/ALMENDRO";"Variedad/ Especie/ Tipo";"BORD DEN PEP JERONI"
"Farming/Orchards and Nuts/ALMENDRO";"Variedad/ Especie/ Tipo";"BURALMFOUR"
"Farming/Orchards and Nuts/ALMENDRO";"Variedad/ Especie/ Tipo";"BURALMONDTWO"
"Farming/Orchards and Nuts/ALMENDRO";"Variedad/ Especie/ Tipo";"BURALMTHREE"
"Farming/Orchards and Nuts/ALMENDRO";"Variedad/ Especie/ Tipo";"BURALMTWO"
"Farming/Orchards and Nuts/ALMENDRO";"Variedad/ Especie/ Tipo";"BURBANK"
"Farming/Orchards and Nuts/ALMENDRO";"Variedad/ Especie/ Tipo";"BUTTE"
"Farming/Orchards and Nuts/ALMENDRO";"Variedad/ Especie/ Tipo";"CAMBRA"
"Farming/Orchards and Nuts/ALMENDRO";"Variedad/ Especie/ Tipo";"CANALETA"
"Farming/Orchards and Nuts/ALMENDRO";"Variedad/ Especie/ Tipo";"CAPIRONS"
"Farming/Orchards and Nuts/ALMENDRO";"Variedad/ Especie/ Tipo";"CARAGOLA"
"Farming/Orchards and Nuts/ALMENDRO";"Variedad/ Especie/ Tipo";"CARRERO"
"Farming/Orchards and Nuts/ALMENDRO";"Variedad/ Especie/ Tipo";"CASTELLET"
"Farming/Orchards and Nuts/ALMENDRO";"Variedad/ Especie/ Tipo";"CATALINA"
"Farming/Orchards and Nuts/ALMENDRO";"Variedad/ Especie/ Tipo";"COLORADA"
"Farming/Orchards and Nuts/ALMENDRO";"Variedad/ Especie/ Tipo";"COMUNA"
"Farming/Orchards and Nuts/ALMENDRO";"Variedad/ Especie/ Tipo";"CONSTANTI"
"Farming/Orchards and Nuts/ALMENDRO";"Variedad/ Especie/ Tipo";"CORONA"
"Farming/Orchards and Nuts/ALMENDRO";"Variedad/ Especie/ Tipo";"COSTERETA"
"Farming/Orchards and Nuts/ALMENDRO";"Variedad/ Especie/ Tipo";"CRISTOMORTO"
"Farming/Orchards and Nuts/ALMENDRO";"Variedad/ Especie/ Tipo";"CÁNTAROS"
"Farming/Orchards and Nuts/ALMENDRO";"Variedad/ Especie/ Tipo";"DAVEY"
"Farming/Orchards and Nuts/ALMENDRO";"Variedad/ Especie/ Tipo";"DE BINISSALEM"
"Farming/Orchards and Nuts/ALMENDRO";"Variedad/ Especie/ Tipo";"DE BOLIC"
"Farming/Orchards and Nuts/ALMENDRO";"Variedad/ Especie/ Tipo";"DE LA CANAL"
"Farming/Orchards and Nuts/ALMENDRO";"Variedad/ Especie/ Tipo";"DE LA MARE DE DÉU"
"Farming/Orchards and Nuts/ALMENDRO";"Variedad/ Especie/ Tipo";"DE LA VARA"
"Farming/Orchards and Nuts/ALMENDRO";"Variedad/ Especie/ Tipo";"DE LENGAN"
"Farming/Orchards and Nuts/ALMENDRO";"Variedad/ Especie/ Tipo";"DE NHORAC"
"Farming/Orchards and Nuts/ALMENDRO";"Variedad/ Especie/ Tipo";"DE SA CANOVA 1"
"Farming/Orchards and Nuts/ALMENDRO";"Variedad/ Especie/ Tipo";"DELFÍN"
"Farming/Orchards and Nuts/ALMENDRO";"Variedad/ Especie/ Tipo";"DESMAI VICTÒRIA"
"Farming/Orchards and Nuts/ALMENDRO";"Variedad/ Especie/ Tipo";"DESMAYO BLANCO"
"Farming/Orchards and Nuts/ALMENDRO";"Variedad/ Especie/ Tipo";"DESMAYO ROJO"
"Farming/Orchards and Nuts/ALMENDRO";"Variedad/ Especie/ Tipo";"DIAMAR"
"Farming/Orchards and Nuts/ALMENDRO";"Variedad/ Especie/ Tipo";"DIVINA"
"Farming/Orchards and Nuts/ALMENDRO";"Variedad/ Especie/ Tipo";"DURA AGOSTERA"
"Farming/Orchards and Nuts/ALMENDRO";"Variedad/ Especie/ Tipo";"DURAN"
"Farming/Orchards and Nuts/ALMENDRO";"Variedad/ Especie/ Tipo";"DEN CEBA"
"Farming/Orchards and Nuts/ALMENDRO";"Variedad/ Especie/ Tipo";"DEN DUET"
"Farming/Orchards and Nuts/ALMENDRO";"Variedad/ Especie/ Tipo";"DEN FENERET"
"Farming/Orchards and Nuts/ALMENDRO";"Variedad/ Especie/ Tipo";"DEN JORDI"
"Farming/Orchards and Nuts/ALMENDRO";"Variedad/ Especie/ Tipo";"DEN LLUC"
"Farming/Orchards and Nuts/ALMENDRO";"Variedad/ Especie/ Tipo";"DEN POTA"
"Farming/Orchards and Nuts/ALMENDRO";"Variedad/ Especie/ Tipo";"DEN RIBES"
"Farming/Orchards and Nuts/ALMENDRO";"Variedad/ Especie/ Tipo";"DEN RUTLÓ"
"Farming/Orchards and Nuts/ALMENDRO";"Variedad/ Especie/ Tipo";"DEN TOTSOL"
"Farming/Orchards and Nuts/ALMENDRO";"Variedad/ Especie/ Tipo";"ESPERANZA DE TARRAGONA"
"Farming/Orchards and Nuts/ALMENDRO";"Variedad/ Especie/ Tipo";"ESPERANZA FORTA"
"Farming/Orchards and Nuts/ALMENDRO";"Variedad/ Especie/ Tipo";"FELAMA"
"Farming/Orchards and Nuts/ALMENDRO";"Variedad/ Especie/ Tipo";"FELISIA"
"Farming/Orchards and Nuts/ALMENDRO";"Variedad/ Especie/ Tipo";"FERRADUEL"
"Farming/Orchards and Nuts/ALMENDRO";"Variedad/ Especie/ Tipo";"FERRAGMESS"
"Farming/Orchards and Nuts/ALMENDRO";"Variedad/ Especie/ Tipo";"FERRAGNES"
"Farming/Orchards and Nuts/ALMENDRO";"Variedad/ Especie/ Tipo";"FERRAGUDO"
"Farming/Orchards and Nuts/ALMENDRO";"Variedad/ Especie/ Tipo";"FERRALISE"
"Farming/Orchards and Nuts/ALMENDRO";"Variedad/ Especie/ Tipo";"FERRASTAR"
"Farming/Orchards and Nuts/ALMENDRO";"Variedad/ Especie/ Tipo";"FILAU"
"Farming/Orchards and Nuts/ALMENDRO";"Variedad/ Especie/ Tipo";"FILIPPO CEO"
"Farming/Orchards and Nuts/ALMENDRO";"Variedad/ Especie/ Tipo";"FITA DEIVISSA"
"Farming/Orchards and Nuts/ALMENDRO";"Variedad/ Especie/ Tipo";"FITA MOLLAR"
"Farming/Orchards and Nuts/ALMENDRO";"Variedad/ Especie/ Tipo";"FLORIDA"
"Farming/Orchards and Nuts/ALMENDRO";"Variedad/ Especie/ Tipo";"FLOTS"
"Farming/Orchards and Nuts/ALMENDRO";"Variedad/ Especie/ Tipo";"FORMIGUETA GRANDE"
"Farming/Orchards and Nuts/ALMENDRO";"Variedad/ Especie/ Tipo";"FOURCOURONNE"
"Farming/Orchards and Nuts/ALMENDRO";"Variedad/ Especie/ Tipo";"FOURNAT DE BREZENAUD"
"Farming/Orchards and Nuts/ALMENDRO";"Variedad/ Especie/ Tipo";"FRANCOLI"
"Farming/Orchards and Nuts/ALMENDRO";"Variedad/ Especie/ Tipo";"FRITZ"
"Farming/Orchards and Nuts/ALMENDRO";"Variedad/ Especie/ Tipo";"GALAMBA"
"Farming/Orchards and Nuts/ALMENDRO";"Variedad/ Especie/ Tipo";"GALAXY"
"Farming/Orchards and Nuts/ALMENDRO";"Variedad/ Especie/ Tipo";"GARBI"
"Farming/Orchards and Nuts/ALMENDRO";"Variedad/ Especie/ Tipo";"GARONDES"
"Farming/Orchards and Nuts/ALMENDRO";"Variedad/ Especie/ Tipo";"GARRIGUES"
"Farming/Orchards and Nuts/ALMENDRO";"Variedad/ Especie/ Tipo";"GENCO"
"Farming/Orchards and Nuts/ALMENDRO";"Variedad/ Especie/ Tipo";"GLORIETA"
"Farming/Orchards and Nuts/ALMENDRO";"Variedad/ Especie/ Tipo";"GUARA"
"Farming/Orchards and Nuts/ALMENDRO";"Variedad/ Especie/ Tipo";"GUARIM"
"Farming/Orchards and Nuts/ALMENDRO";"Variedad/ Especie/ Tipo";"HANA"
"Farming/Orchards and Nuts/ALMENDRO";"Variedad/ Especie/ Tipo";"ISABELONA"
"Farming/Orchards and Nuts/ALMENDRO";"Variedad/ Especie/ Tipo";"ISPANICO"
"Farming/Orchards and Nuts/ALMENDRO";"Variedad/ Especie/ Tipo";"IXL"
"Farming/Orchards and Nuts/ALMENDRO";"Variedad/ Especie/ Tipo";"JALTSKI"
"Farming/Orchards and Nuts/ALMENDRO";"Variedad/ Especie/ Tipo";"JERONIMO"
"Farming/Orchards and Nuts/ALMENDRO";"Variedad/ Especie/ Tipo";"JORDI"
"Farming/Orchards and Nuts/ALMENDRO";"Variedad/ Especie/ Tipo";"KAPAREIL"
"Farming/Orchards and Nuts/ALMENDRO";"Variedad/ Especie/ Tipo";"L-L"
"Farming/Orchards and Nuts/ALMENDRO";"Variedad/ Especie/ Tipo";"LA ORDEN 2-28"
"Farming/Orchards and Nuts/ALMENDRO";"Variedad/ Especie/ Tipo";"LA PAUL"
"Farming/Orchards and Nuts/ALMENDRO";"Variedad/ Especie/ Tipo";"LARGUETA"
"Farming/Orchards and Nuts/ALMENDRO";"Variedad/ Especie/ Tipo";"LAURANNE"
"Farming/Orchards and Nuts/ALMENDRO";"Variedad/ Especie/ Tipo";"LLAMPA"
"Farming/Orchards and Nuts/ALMENDRO";"Variedad/ Especie/ Tipo";"LOURENCINHA"
"Farming/Orchards and Nuts/ALMENDRO";"Variedad/ Especie/ Tipo";"LRA"
"Farming/Orchards and Nuts/ALMENDRO";"Variedad/ Especie/ Tipo";"MAKAKO"
"Farming/Orchards and Nuts/ALMENDRO";"Variedad/ Especie/ Tipo";"MANDALINE"
"Farming/Orchards and Nuts/ALMENDRO";"Variedad/ Especie/ Tipo";"MARCONA"
"Farming/Orchards and Nuts/ALMENDRO";"Variedad/ Especie/ Tipo";"MARCONA ARISTADA"
"Farming/Orchards and Nuts/ALMENDRO";"Variedad/ Especie/ Tipo";"MARINADA"
"Farming/Orchards and Nuts/ALMENDRO";"Variedad/ Especie/ Tipo";"MARS"
"Farming/Orchards and Nuts/ALMENDRO";"Variedad/ Especie/ Tipo";"MARTA"
"Farming/Orchards and Nuts/ALMENDRO";"Variedad/ Especie/ Tipo";"MAS REGANY"
"Farming/Orchards and Nuts/ALMENDRO";"Variedad/ Especie/ Tipo";"MASBOVERA"
"Farming/Orchards and Nuts/ALMENDRO";"Variedad/ Especie/ Tipo";"MATAN"
"Farming/Orchards and Nuts/ALMENDRO";"Variedad/ Especie/ Tipo";"MAXIMA"
"Farming/Orchards and Nuts/ALMENDRO";"Variedad/ Especie/ Tipo";"MIAGKOSKORLOUPIY"
"Farming/Orchards and Nuts/ALMENDRO";"Variedad/ Especie/ Tipo";"MIAGKOSKORLUPI"
"Farming/Orchards and Nuts/ALMENDRO";"Variedad/ Especie/ Tipo";"MN-VA-1"
"Farming/Orchards and Nuts/ALMENDRO";"Variedad/ Especie/ Tipo";"MOLAR DA FUZETA"
"Farming/Orchards and Nuts/ALMENDRO";"Variedad/ Especie/ Tipo";"MOLAR SALES"
"Farming/Orchards and Nuts/ALMENDRO";"Variedad/ Especie/ Tipo";"MOLLAR ALBER"
"Farming/Orchards and Nuts/ALMENDRO";"Variedad/ Especie/ Tipo";"MOLLAR DE SELVA"
"Farming/Orchards and Nuts/ALMENDRO";"Variedad/ Especie/ Tipo";"MOLLAR PRINCESA"
"Farming/Orchards and Nuts/ALMENDRO";"Variedad/ Especie/ Tipo";"MONCAYO"
"Farming/Orchards and Nuts/ALMENDRO";"Variedad/ Especie/ Tipo";"MONTEREY"
"Farming/Orchards and Nuts/ALMENDRO";"Variedad/ Especie/ Tipo";"NE PLUS ULTRA"
"Farming/Orchards and Nuts/ALMENDRO";"Variedad/ Especie/ Tipo";"NICOLETA"
"Farming/Orchards and Nuts/ALMENDRO";"Variedad/ Especie/ Tipo";"NON PAREIL"
"Farming/Orchards and Nuts/ALMENDRO";"Variedad/ Especie/ Tipo";"NON_PAREIL"
"Farming/Orchards and Nuts/ALMENDRO";"Variedad/ Especie/ Tipo";"PADRE"
"Farming/Orchards and Nuts/ALMENDRO";"Variedad/ Especie/ Tipo";"PAJARERA"
"Farming/Orchards and Nuts/ALMENDRO";"Variedad/ Especie/ Tipo";"PANE BARQUETS"
"Farming/Orchards and Nuts/ALMENDRO";"Variedad/ Especie/ Tipo";"PEERLESS"
"Farming/Orchards and Nuts/ALMENDRO";"Variedad/ Especie/ Tipo";"PENTACEBAS CSIC"
"Farming/Orchards and Nuts/ALMENDRO";"Variedad/ Especie/ Tipo";"PERALEJA"
