"use_type_path";"attribute_name"
"Farming/Vegetables/CALABAZA DEL PEREGRINO";"Improving species"
"Farming/Vegetables/CALABAZA DEL PEREGRINO";"Short-cycle forestry"
"Farming/Vegetables/CALABAZA DEL PEREGRINO";"Woody"
"Farming/Vegetables/CALABAZA DEL PEREGRINO";"Cropland"
"Farming/Vegetables/CALABAZA DEL PEREGRINO";"Permanent crops"
"Farming/Vegetables/CALABAZA DEL PEREGRINO";"Permanent pasture"
"Farming/Vegetables/CALABAZA DEL PEREGRINO";"Forest"
"Farming/Vegetables/CALABAZA DEL PEREGRINO";"Legumes"
"Farming/Vegetables/CALABAZA DEL PEREGRINO";"Unharvested zone cereals legumes oilseeds"
"Farming/Vegetables/CALABAZA DEL PEREGRINO";"Integrated"
"Farming/Vegetables/BORRAJA";"Latin"
"Farming/Vegetables/BORRAJA";"EPPO"
"Farming/Vegetables/BORRAJA";"C. UPOV"
"Farming/Vegetables/BORRAJA";"Horticultural"
"Farming/Vegetables/BORRAJA";"Energetic"
"Farming/Vegetables/BORRAJA";"Fruit tree"
"Farming/Vegetables/BORRAJA";"Shell fruits"
"Farming/Vegetables/BORRAJA";"Aromatic condiment medicinal"
"Farming/Vegetables/BORRAJA";"Direct sowing"
"Farming/Vegetables/BORRAJA";"Improving species"
"Farming/Vegetables/BORRAJA";"Short-cycle forestry"
"Farming/Vegetables/BORRAJA";"Woody"
"Farming/Vegetables/BORRAJA";"Cropland"
"Farming/Vegetables/BORRAJA";"Permanent crops"
"Farming/Vegetables/BORRAJA";"Permanent pasture"
"Farming/Vegetables/BORRAJA";"Forest"
"Farming/Vegetables/BORRAJA";"Legumes"
"Farming/Vegetables/BORRAJA";"Unharvested zone cereals legumes oilseeds"
"Farming/Vegetables/BORRAJA";"Integrated"
"Farming/Vegetables/ESCAROLA";"Latin"
"Farming/Vegetables/ESCAROLA";"EPPO"
"Farming/Vegetables/ESCAROLA";"C. UPOV"
"Farming/Vegetables/ESCAROLA";"Horticultural"
"Farming/Vegetables/ESCAROLA";"Energetic"
"Farming/Vegetables/ESCAROLA";"Fruit tree"
"Farming/Vegetables/ESCAROLA";"Shell fruits"
"Farming/Vegetables/ESCAROLA";"Aromatic condiment medicinal"
"Farming/Vegetables/ESCAROLA";"Direct sowing"
"Farming/Vegetables/ESCAROLA";"Improving species"
"Farming/Vegetables/ESCAROLA";"Short-cycle forestry"
"Farming/Vegetables/ESCAROLA";"Woody"
"Farming/Vegetables/ESCAROLA";"Cropland"
"Farming/Vegetables/ESCAROLA";"Permanent crops"
"Farming/Vegetables/ESCAROLA";"Permanent pasture"
"Farming/Vegetables/ESCAROLA";"Forest"
"Farming/Vegetables/ESCAROLA";"Legumes"
"Farming/Vegetables/ESCAROLA";"Unharvested zone cereals legumes oilseeds"
"Farming/Vegetables/ESCAROLA";"Integrated"
"Farming/Vegetables/RÁBANO";"Latin"
"Farming/Vegetables/RÁBANO";"EPPO"
"Farming/Vegetables/RÁBANO";"C. UPOV"
"Farming/Vegetables/RÁBANO";"Horticultural"
"Farming/Vegetables/RÁBANO";"Energetic"
"Farming/Vegetables/RÁBANO";"Fruit tree"
"Farming/Vegetables/RÁBANO";"Shell fruits"
"Farming/Vegetables/RÁBANO";"Aromatic condiment medicinal"
"Farming/Vegetables/RÁBANO";"Direct sowing"
"Farming/Vegetables/RÁBANO";"Improving species"
"Farming/Vegetables/RÁBANO";"Short-cycle forestry"
"Farming/Vegetables/RÁBANO";"Woody"
"Farming/Vegetables/RÁBANO";"Cropland"
"Farming/Vegetables/RÁBANO";"Permanent crops"
"Farming/Vegetables/RÁBANO";"Permanent pasture"
"Farming/Vegetables/RÁBANO";"Forest"
"Farming/Vegetables/RÁBANO";"Legumes"
"Farming/Vegetables/RÁBANO";"Unharvested zone cereals legumes oilseeds"
"Farming/Vegetables/RÁBANO";"Integrated"
"Farming/Vegetables/BERRO DE AGUA";"Latin"
"Farming/Vegetables/BERRO DE AGUA";"EPPO"
"Farming/Vegetables/BERRO DE AGUA";"C. UPOV"
"Farming/Vegetables/BERRO DE AGUA";"Horticultural"
"Farming/Vegetables/BERRO DE AGUA";"Energetic"
"Farming/Vegetables/BERRO DE AGUA";"Fruit tree"
"Farming/Vegetables/BERRO DE AGUA";"Shell fruits"
"Farming/Vegetables/BERRO DE AGUA";"Aromatic condiment medicinal"
"Farming/Vegetables/BERRO DE AGUA";"Direct sowing"
"Farming/Vegetables/BERRO DE AGUA";"Improving species"
"Farming/Vegetables/BERRO DE AGUA";"Short-cycle forestry"
"Farming/Vegetables/BERRO DE AGUA";"Woody"
"Farming/Vegetables/BERRO DE AGUA";"Cropland"
"Farming/Vegetables/BERRO DE AGUA";"Permanent crops"
"Farming/Vegetables/BERRO DE AGUA";"Permanent pasture"
"Farming/Vegetables/BERRO DE AGUA";"Forest"
"Farming/Vegetables/BERRO DE AGUA";"Legumes"
"Farming/Vegetables/BERRO DE AGUA";"Unharvested zone cereals legumes oilseeds"
"Farming/Vegetables/BERRO DE AGUA";"Integrated"
"Farming/Berries/FRAMBUESA";"Latin"
"Farming/Berries/FRAMBUESA";"EPPO"
"Farming/Berries/FRAMBUESA";"C. UPOV"
"Farming/Berries/FRAMBUESA";"Horticultural"
"Farming/Berries/FRAMBUESA";"Energetic"
"Farming/Berries/FRAMBUESA";"Fruit tree"
"Farming/Berries/FRAMBUESA";"Shell fruits"
"Farming/Berries/FRAMBUESA";"Aromatic condiment medicinal"
"Farming/Berries/FRAMBUESA";"Direct sowing"
"Farming/Berries/FRAMBUESA";"Improving species"
"Farming/Berries/FRAMBUESA";"Short-cycle forestry"
"Farming/Berries/FRAMBUESA";"Woody"
"Farming/Berries/FRAMBUESA";"Cropland"
"Farming/Berries/FRAMBUESA";"Permanent crops"
"Farming/Berries/FRAMBUESA";"Permanent pasture"
"Farming/Berries/FRAMBUESA";"Forest"
"Farming/Berries/FRAMBUESA";"Legumes"
"Farming/Berries/FRAMBUESA";"Unharvested zone cereals legumes oilseeds"
"Farming/Berries/FRAMBUESA";"Integrated"
"Farming/Vegetables/HUERTA";"Latin"
"Farming/Vegetables/HUERTA";"EPPO"
"Farming/Vegetables/HUERTA";"C. UPOV"
"Farming/Vegetables/HUERTA";"Horticultural"
"Farming/Vegetables/HUERTA";"Energetic"
"Farming/Vegetables/HUERTA";"Fruit tree"
"Farming/Vegetables/HUERTA";"Shell fruits"
"Farming/Vegetables/HUERTA";"Aromatic condiment medicinal"
"Farming/Vegetables/HUERTA";"Direct sowing"
"Farming/Vegetables/HUERTA";"Improving species"
"Farming/Vegetables/HUERTA";"Short-cycle forestry"
"Farming/Vegetables/HUERTA";"Woody"
"Farming/Vegetables/HUERTA";"Cropland"
"Farming/Vegetables/HUERTA";"Permanent crops"
"Farming/Vegetables/HUERTA";"Permanent pasture"
"Farming/Vegetables/HUERTA";"Forest"
"Farming/Vegetables/HUERTA";"Legumes"
"Farming/Vegetables/HUERTA";"Unharvested zone cereals legumes oilseeds"
"Farming/Vegetables/HUERTA";"Integrated"
"Farming/Other/CHAMPIÑÓN";"Latin"
"Farming/Other/CHAMPIÑÓN";"EPPO"
"Farming/Other/CHAMPIÑÓN";"C. UPOV"
"Farming/Other/CHAMPIÑÓN";"Horticultural"
"Farming/Other/CHAMPIÑÓN";"Energetic"
"Farming/Other/CHAMPIÑÓN";"Fruit tree"
"Farming/Other/CHAMPIÑÓN";"Shell fruits"
"Farming/Other/CHAMPIÑÓN";"Aromatic condiment medicinal"
"Farming/Other/CHAMPIÑÓN";"Direct sowing"
"Farming/Other/CHAMPIÑÓN";"Improving species"
"Farming/Other/CHAMPIÑÓN";"Short-cycle forestry"
"Farming/Other/CHAMPIÑÓN";"Woody"
"Farming/Other/CHAMPIÑÓN";"Cropland"
"Farming/Other/CHAMPIÑÓN";"Permanent crops"
"Farming/Other/CHAMPIÑÓN";"Permanent pasture"
"Farming/Other/CHAMPIÑÓN";"Forest"
"Farming/Other/CHAMPIÑÓN";"Legumes"
"Farming/Other/CHAMPIÑÓN";"Unharvested zone cereals legumes oilseeds"
"Farming/Other/CHAMPIÑÓN";"Integrated"
"Farming/Vegetables/TOMATE";"Latin"
"Farming/Vegetables/TOMATE";"EPPO"
"Farming/Vegetables/TOMATE";"C. UPOV"
"Farming/Vegetables/TOMATE";"Horticultural"
"Farming/Vegetables/TOMATE";"Energetic"
"Farming/Vegetables/TOMATE";"Fruit tree"
"Farming/Vegetables/TOMATE";"Shell fruits"
"Farming/Vegetables/TOMATE";"Aromatic condiment medicinal"
"Farming/Vegetables/TOMATE";"Direct sowing"
"Farming/Vegetables/TOMATE";"Improving species"
"Farming/Vegetables/TOMATE";"Short-cycle forestry"
"Farming/Vegetables/TOMATE";"Woody"
"Farming/Vegetables/TOMATE";"Cropland"
"Farming/Vegetables/TOMATE";"Permanent crops"
"Farming/Vegetables/TOMATE";"Permanent pasture"
"Farming/Vegetables/TOMATE";"Forest"
"Farming/Vegetables/TOMATE";"Legumes"
"Farming/Vegetables/TOMATE";"Unharvested zone cereals legumes oilseeds"
"Farming/Vegetables/TOMATE";"Integrated"
"Farming/Woody others/PAULONIA";"Latin"
"Farming/Woody others/PAULONIA";"EPPO"
"Farming/Woody others/PAULONIA";"C. UPOV"
"Farming/Woody others/PAULONIA";"Horticultural"
"Farming/Woody others/PAULONIA";"Energetic"
"Farming/Woody others/PAULONIA";"Fruit tree"
"Farming/Woody others/PAULONIA";"Shell fruits"
"Farming/Woody others/PAULONIA";"Aromatic condiment medicinal"
"Farming/Woody others/PAULONIA";"Direct sowing"
"Farming/Woody others/PAULONIA";"Improving species"
"Farming/Woody others/PAULONIA";"Short-cycle forestry"
"Farming/Woody others/PAULONIA";"Woody"
"Farming/Woody others/PAULONIA";"Cropland"
"Farming/Woody others/PAULONIA";"Permanent crops"
"Farming/Woody others/PAULONIA";"Permanent pasture"
"Farming/Woody others/PAULONIA";"Forest"
"Farming/Woody others/PAULONIA";"Legumes"
"Farming/Woody others/PAULONIA";"Unharvested zone cereals legumes oilseeds"
"Farming/Woody others/PAULONIA";"Integrated"
"Farming/Fruit trees (non-citrus)/PLATERINA";"Latin"
"Farming/Fruit trees (non-citrus)/PLATERINA";"EPPO"
"Farming/Fruit trees (non-citrus)/PLATERINA";"C. UPOV"
"Farming/Fruit trees (non-citrus)/PLATERINA";"Horticultural"
"Farming/Fruit trees (non-citrus)/PLATERINA";"Energetic"
"Farming/Fruit trees (non-citrus)/PLATERINA";"Fruit tree"
"Farming/Fruit trees (non-citrus)/PLATERINA";"Shell fruits"
"Farming/Fruit trees (non-citrus)/PLATERINA";"Aromatic condiment medicinal"
"Farming/Fruit trees (non-citrus)/PLATERINA";"Direct sowing"
"Farming/Fruit trees (non-citrus)/PLATERINA";"Improving species"
"Farming/Fruit trees (non-citrus)/PLATERINA";"Short-cycle forestry"
"Farming/Fruit trees (non-citrus)/PLATERINA";"Woody"
"Farming/Fruit trees (non-citrus)/PLATERINA";"Cropland"
"Farming/Fruit trees (non-citrus)/PLATERINA";"Permanent crops"
"Farming/Fruit trees (non-citrus)/PLATERINA";"Permanent pasture"
"Farming/Fruit trees (non-citrus)/PLATERINA";"Forest"
"Farming/Fruit trees (non-citrus)/PLATERINA";"Legumes"
"Farming/Fruit trees (non-citrus)/PLATERINA";"Unharvested zone cereals legumes oilseeds"
"Farming/Fruit trees (non-citrus)/PLATERINA";"Integrated"
"Farming/Fruit trees (non-citrus)/PARAGUAYO";"Latin"
"Farming/Fruit trees (non-citrus)/PARAGUAYO";"EPPO"
"Farming/Fruit trees (non-citrus)/PARAGUAYO";"C. UPOV"
"Farming/Fruit trees (non-citrus)/PARAGUAYO";"Horticultural"
"Farming/Fruit trees (non-citrus)/PARAGUAYO";"Energetic"
"Farming/Fruit trees (non-citrus)/PARAGUAYO";"Fruit tree"
"Farming/Fruit trees (non-citrus)/PARAGUAYO";"Shell fruits"
"Farming/Fruit trees (non-citrus)/PARAGUAYO";"Aromatic condiment medicinal"
"Farming/Fruit trees (non-citrus)/PARAGUAYO";"Direct sowing"
"Farming/Fruit trees (non-citrus)/PARAGUAYO";"Improving species"
"Farming/Fruit trees (non-citrus)/PARAGUAYO";"Short-cycle forestry"
"Farming/Fruit trees (non-citrus)/PARAGUAYO";"Woody"
"Farming/Fruit trees (non-citrus)/PARAGUAYO";"Cropland"
"Farming/Fruit trees (non-citrus)/PARAGUAYO";"Permanent crops"
"Farming/Fruit trees (non-citrus)/PARAGUAYO";"Permanent pasture"
"Farming/Fruit trees (non-citrus)/PARAGUAYO";"Forest"
"Farming/Fruit trees (non-citrus)/PARAGUAYO";"Legumes"
"Farming/Fruit trees (non-citrus)/PARAGUAYO";"Unharvested zone cereals legumes oilseeds"
"Farming/Fruit trees (non-citrus)/PARAGUAYO";"Integrated"
"Farming/Fruit trees (non-citrus)/ENDRINO o ARAÑÓN";"Latin"
"Farming/Fruit trees (non-citrus)/ENDRINO o ARAÑÓN";"EPPO"
"Farming/Fruit trees (non-citrus)/ENDRINO o ARAÑÓN";"C. UPOV"
"Farming/Fruit trees (non-citrus)/ENDRINO o ARAÑÓN";"Horticultural"
"Farming/Fruit trees (non-citrus)/ENDRINO o ARAÑÓN";"Energetic"
"Farming/Fruit trees (non-citrus)/ENDRINO o ARAÑÓN";"Fruit tree"
"Farming/Fruit trees (non-citrus)/ENDRINO o ARAÑÓN";"Shell fruits"
"Farming/Fruit trees (non-citrus)/ENDRINO o ARAÑÓN";"Aromatic condiment medicinal"
"Farming/Fruit trees (non-citrus)/ENDRINO o ARAÑÓN";"Direct sowing"
"Farming/Fruit trees (non-citrus)/ENDRINO o ARAÑÓN";"Improving species"
"Farming/Fruit trees (non-citrus)/ENDRINO o ARAÑÓN";"Short-cycle forestry"
"Farming/Fruit trees (non-citrus)/ENDRINO o ARAÑÓN";"Woody"
"Farming/Fruit trees (non-citrus)/ENDRINO o ARAÑÓN";"Cropland"
"Farming/Fruit trees (non-citrus)/ENDRINO o ARAÑÓN";"Permanent crops"
"Farming/Fruit trees (non-citrus)/ENDRINO o ARAÑÓN";"Permanent pasture"
"Farming/Fruit trees (non-citrus)/ENDRINO o ARAÑÓN";"Forest"
"Farming/Fruit trees (non-citrus)/ENDRINO o ARAÑÓN";"Legumes"
"Farming/Fruit trees (non-citrus)/ENDRINO o ARAÑÓN";"Unharvested zone cereals legumes oilseeds"
"Farming/Fruit trees (non-citrus)/ENDRINO o ARAÑÓN";"Integrated"
"Farming/Citrus/CLEMENTINA";"Latin"
"Farming/Citrus/CLEMENTINA";"EPPO"
"Farming/Citrus/CLEMENTINA";"C. UPOV"
"Farming/Citrus/CLEMENTINA";"Horticultural"
"Farming/Citrus/CLEMENTINA";"Energetic"
"Farming/Citrus/CLEMENTINA";"Fruit tree"
"Farming/Citrus/CLEMENTINA";"Shell fruits"
"Farming/Citrus/CLEMENTINA";"Aromatic condiment medicinal"
"Farming/Citrus/CLEMENTINA";"Direct sowing"
"Farming/Citrus/CLEMENTINA";"Improving species"
"Farming/Citrus/CLEMENTINA";"Short-cycle forestry"
"Farming/Citrus/CLEMENTINA";"Woody"
"Farming/Citrus/CLEMENTINA";"Cropland"
"Farming/Citrus/CLEMENTINA";"Permanent crops"
"Farming/Citrus/CLEMENTINA";"Permanent pasture"
"Farming/Citrus/CLEMENTINA";"Forest"
"Farming/Citrus/CLEMENTINA";"Legumes"
"Farming/Citrus/CLEMENTINA";"Unharvested zone cereals legumes oilseeds"
"Farming/Citrus/CLEMENTINA";"Integrated"
"Farming/Citrus/SATSUMA";"Latin"
"Farming/Citrus/SATSUMA";"EPPO"
"Farming/Citrus/SATSUMA";"C. UPOV"
"Farming/Citrus/SATSUMA";"Horticultural"
"Farming/Citrus/SATSUMA";"Energetic"
"Farming/Citrus/SATSUMA";"Fruit tree"
"Farming/Citrus/SATSUMA";"Shell fruits"
"Farming/Citrus/SATSUMA";"Aromatic condiment medicinal"
"Farming/Citrus/SATSUMA";"Direct sowing"
"Farming/Citrus/SATSUMA";"Improving species"
"Farming/Citrus/SATSUMA";"Short-cycle forestry"
"Farming/Citrus/SATSUMA";"Woody"
"Farming/Citrus/SATSUMA";"Cropland"
"Farming/Citrus/SATSUMA";"Permanent crops"
"Farming/Citrus/SATSUMA";"Permanent pasture"
"Farming/Citrus/SATSUMA";"Forest"
"Farming/Citrus/SATSUMA";"Legumes"
"Farming/Citrus/SATSUMA";"Unharvested zone cereals legumes oilseeds"
"Farming/Citrus/SATSUMA";"Integrated"
"Farming/Citrus/NARANJO";"Latin"
"Farming/Citrus/NARANJO";"EPPO"
"Farming/Citrus/NARANJO";"C. UPOV"
"Farming/Citrus/NARANJO";"Horticultural"
"Farming/Citrus/NARANJO";"Energetic"
"Farming/Citrus/NARANJO";"Fruit tree"
"Farming/Citrus/NARANJO";"Shell fruits"
"Farming/Citrus/NARANJO";"Aromatic condiment medicinal"
"Farming/Citrus/NARANJO";"Direct sowing"
"Farming/Citrus/NARANJO";"Improving species"
"Farming/Citrus/NARANJO";"Short-cycle forestry"
"Farming/Citrus/NARANJO";"Woody"
"Farming/Citrus/NARANJO";"Cropland"
"Farming/Citrus/NARANJO";"Permanent crops"
"Farming/Citrus/NARANJO";"Permanent pasture"
"Farming/Citrus/NARANJO";"Forest"
"Farming/Citrus/NARANJO";"Legumes"
"Farming/Citrus/NARANJO";"Unharvested zone cereals legumes oilseeds"
"Farming/Citrus/NARANJO";"Integrated"
"Farming/Citrus/LIMONERO";"Latin"
"Farming/Citrus/LIMONERO";"EPPO"
"Farming/Citrus/LIMONERO";"C. UPOV"
"Farming/Citrus/LIMONERO";"Horticultural"
"Farming/Citrus/LIMONERO";"Energetic"
"Farming/Citrus/LIMONERO";"Fruit tree"
"Farming/Citrus/LIMONERO";"Shell fruits"
"Farming/Citrus/LIMONERO";"Aromatic condiment medicinal"
"Farming/Citrus/LIMONERO";"Direct sowing"
"Farming/Citrus/LIMONERO";"Improving species"
"Farming/Citrus/LIMONERO";"Short-cycle forestry"
"Farming/Citrus/LIMONERO";"Woody"
"Farming/Citrus/LIMONERO";"Cropland"
"Farming/Citrus/LIMONERO";"Permanent crops"
"Farming/Citrus/LIMONERO";"Permanent pasture"
"Farming/Citrus/LIMONERO";"Forest"
"Farming/Citrus/LIMONERO";"Legumes"
"Farming/Citrus/LIMONERO";"Unharvested zone cereals legumes oilseeds"
"Farming/Citrus/LIMONERO";"Integrated"
"Farming/Citrus/POMELO O TORONJA";"Latin"
"Farming/Citrus/POMELO O TORONJA";"EPPO"
"Farming/Citrus/POMELO O TORONJA";"C. UPOV"
"Farming/Citrus/POMELO O TORONJA";"Horticultural"
"Farming/Citrus/POMELO O TORONJA";"Energetic"
"Farming/Citrus/POMELO O TORONJA";"Fruit tree"
"Farming/Citrus/POMELO O TORONJA";"Shell fruits"
"Farming/Citrus/POMELO O TORONJA";"Aromatic condiment medicinal"
"Farming/Citrus/POMELO O TORONJA";"Direct sowing"
"Farming/Citrus/POMELO O TORONJA";"Improving species"
"Farming/Citrus/POMELO O TORONJA";"Short-cycle forestry"
"Farming/Citrus/POMELO O TORONJA";"Woody"
"Farming/Citrus/POMELO O TORONJA";"Cropland"
"Farming/Citrus/POMELO O TORONJA";"Permanent crops"
"Farming/Citrus/POMELO O TORONJA";"Permanent pasture"
"Farming/Citrus/POMELO O TORONJA";"Forest"
"Farming/Citrus/POMELO O TORONJA";"Legumes"
"Farming/Citrus/POMELO O TORONJA";"Unharvested zone cereals legumes oilseeds"
"Farming/Citrus/POMELO O TORONJA";"Integrated"
"Farming/Citrus/MANDARINO";"Latin"
"Farming/Citrus/MANDARINO";"EPPO"
"Farming/Citrus/MANDARINO";"C. UPOV"
"Farming/Citrus/MANDARINO";"Horticultural"
"Farming/Citrus/MANDARINO";"Energetic"
"Farming/Citrus/MANDARINO";"Fruit tree"
"Farming/Citrus/MANDARINO";"Shell fruits"
"Farming/Citrus/MANDARINO";"Aromatic condiment medicinal"
"Farming/Citrus/MANDARINO";"Direct sowing"
"Farming/Citrus/MANDARINO";"Improving species"
"Farming/Citrus/MANDARINO";"Short-cycle forestry"
"Farming/Citrus/MANDARINO";"Woody"
"Farming/Citrus/MANDARINO";"Cropland"
"Farming/Citrus/MANDARINO";"Permanent crops"
"Farming/Citrus/MANDARINO";"Permanent pasture"
"Farming/Citrus/MANDARINO";"Forest"
"Farming/Citrus/MANDARINO";"Legumes"
"Farming/Citrus/MANDARINO";"Unharvested zone cereals legumes oilseeds"
"Farming/Citrus/MANDARINO";"Integrated"
"Farming/Citrus/MANDARINO HÍBRIDO";"Latin"
"Farming/Citrus/MANDARINO HÍBRIDO";"EPPO"
"Farming/Citrus/MANDARINO HÍBRIDO";"C. UPOV"
"Farming/Citrus/MANDARINO HÍBRIDO";"Horticultural"
"Farming/Citrus/MANDARINO HÍBRIDO";"Energetic"
"Farming/Citrus/MANDARINO HÍBRIDO";"Fruit tree"
"Farming/Citrus/MANDARINO HÍBRIDO";"Shell fruits"
"Farming/Citrus/MANDARINO HÍBRIDO";"Aromatic condiment medicinal"
"Farming/Citrus/MANDARINO HÍBRIDO";"Direct sowing"
"Farming/Citrus/MANDARINO HÍBRIDO";"Improving species"
"Farming/Citrus/MANDARINO HÍBRIDO";"Short-cycle forestry"
"Farming/Citrus/MANDARINO HÍBRIDO";"Woody"
"Farming/Citrus/MANDARINO HÍBRIDO";"Cropland"
"Farming/Citrus/MANDARINO HÍBRIDO";"Permanent crops"
"Farming/Citrus/MANDARINO HÍBRIDO";"Permanent pasture"
"Farming/Citrus/MANDARINO HÍBRIDO";"Forest"
"Farming/Citrus/MANDARINO HÍBRIDO";"Legumes"
"Farming/Citrus/MANDARINO HÍBRIDO";"Unharvested zone cereals legumes oilseeds"
"Farming/Citrus/MANDARINO HÍBRIDO";"Integrated"
"Farming/Fruit trees (non-citrus)/MEMBRILLO";"Latin"
"Farming/Fruit trees (non-citrus)/MEMBRILLO";"EPPO"
"Farming/Fruit trees (non-citrus)/MEMBRILLO";"C. UPOV"
"Farming/Fruit trees (non-citrus)/MEMBRILLO";"Horticultural"
"Farming/Fruit trees (non-citrus)/MEMBRILLO";"Energetic"
"Farming/Fruit trees (non-citrus)/MEMBRILLO";"Fruit tree"
"Farming/Fruit trees (non-citrus)/MEMBRILLO";"Shell fruits"
"Farming/Fruit trees (non-citrus)/MEMBRILLO";"Aromatic condiment medicinal"
"Farming/Fruit trees (non-citrus)/MEMBRILLO";"Direct sowing"
"Farming/Fruit trees (non-citrus)/MEMBRILLO";"Improving species"
"Farming/Fruit trees (non-citrus)/MEMBRILLO";"Short-cycle forestry"
"Farming/Fruit trees (non-citrus)/MEMBRILLO";"Woody"
"Farming/Fruit trees (non-citrus)/MEMBRILLO";"Cropland"
"Farming/Fruit trees (non-citrus)/MEMBRILLO";"Permanent crops"
"Farming/Fruit trees (non-citrus)/MEMBRILLO";"Permanent pasture"
"Farming/Fruit trees (non-citrus)/MEMBRILLO";"Forest"
"Farming/Fruit trees (non-citrus)/MEMBRILLO";"Legumes"
"Farming/Fruit trees (non-citrus)/MEMBRILLO";"Unharvested zone cereals legumes oilseeds"
"Farming/Fruit trees (non-citrus)/MEMBRILLO";"Integrated"
"Farming/Fruit trees (non-citrus)/KIWI";"Latin"
"Farming/Fruit trees (non-citrus)/KIWI";"EPPO"
"Farming/Fruit trees (non-citrus)/KIWI";"C. UPOV"
"Farming/Fruit trees (non-citrus)/KIWI";"Horticultural"
"Farming/Fruit trees (non-citrus)/KIWI";"Energetic"
"Farming/Fruit trees (non-citrus)/KIWI";"Fruit tree"
"Farming/Fruit trees (non-citrus)/KIWI";"Shell fruits"
"Farming/Fruit trees (non-citrus)/KIWI";"Aromatic condiment medicinal"
"Farming/Fruit trees (non-citrus)/KIWI";"Direct sowing"
"Farming/Fruit trees (non-citrus)/KIWI";"Improving species"
"Farming/Fruit trees (non-citrus)/KIWI";"Short-cycle forestry"
"Farming/Fruit trees (non-citrus)/KIWI";"Woody"
"Farming/Fruit trees (non-citrus)/KIWI";"Cropland"
"Farming/Fruit trees (non-citrus)/KIWI";"Permanent crops"
"Farming/Fruit trees (non-citrus)/KIWI";"Permanent pasture"
"Farming/Fruit trees (non-citrus)/KIWI";"Forest"
"Farming/Fruit trees (non-citrus)/KIWI";"Legumes"
"Farming/Fruit trees (non-citrus)/KIWI";"Unharvested zone cereals legumes oilseeds"
"Farming/Fruit trees (non-citrus)/KIWI";"Integrated"
"Farming/Fruit trees (non-citrus)/CAQUI o PALOSANTO";"Latin"
"Farming/Fruit trees (non-citrus)/CAQUI o PALOSANTO";"EPPO"
"Farming/Fruit trees (non-citrus)/CAQUI o PALOSANTO";"C. UPOV"
"Farming/Fruit trees (non-citrus)/CAQUI o PALOSANTO";"Horticultural"
"Farming/Fruit trees (non-citrus)/CAQUI o PALOSANTO";"Energetic"
"Farming/Fruit trees (non-citrus)/CAQUI o PALOSANTO";"Fruit tree"
"Farming/Fruit trees (non-citrus)/CAQUI o PALOSANTO";"Shell fruits"
"Farming/Fruit trees (non-citrus)/CAQUI o PALOSANTO";"Aromatic condiment medicinal"
"Farming/Fruit trees (non-citrus)/CAQUI o PALOSANTO";"Direct sowing"
"Farming/Fruit trees (non-citrus)/CAQUI o PALOSANTO";"Improving species"
"Farming/Fruit trees (non-citrus)/CAQUI o PALOSANTO";"Short-cycle forestry"
"Farming/Fruit trees (non-citrus)/CAQUI o PALOSANTO";"Woody"
"Farming/Fruit trees (non-citrus)/CAQUI o PALOSANTO";"Cropland"
"Farming/Fruit trees (non-citrus)/CAQUI o PALOSANTO";"Permanent crops"
"Farming/Fruit trees (non-citrus)/CAQUI o PALOSANTO";"Permanent pasture"
"Farming/Fruit trees (non-citrus)/CAQUI o PALOSANTO";"Forest"
"Farming/Fruit trees (non-citrus)/CAQUI o PALOSANTO";"Legumes"
"Farming/Fruit trees (non-citrus)/CAQUI o PALOSANTO";"Unharvested zone cereals legumes oilseeds"
"Farming/Fruit trees (non-citrus)/CAQUI o PALOSANTO";"Integrated"
"Farming/Fruit trees (non-citrus)/NÍSPERO";"Latin"
"Farming/Fruit trees (non-citrus)/NÍSPERO";"EPPO"
"Farming/Fruit trees (non-citrus)/NÍSPERO";"C. UPOV"
